rater_id,pair_id,brief_id,industry,comparison_type,preferred_output,premium_quality_A,premium_quality_B,business_alignment_A,business_alignment_B,distinctness_A,distinctness_B,confidence_collaboration_A,confidence_collaboration_B,time_to_acceptable_A_min,time_to_acceptable_B_min,evaluation_type
rater_01,brief-009::pair_sft_vs_baseline,brief-009,edtech,SFT_vs_Baseline,Tie,8,5,8,5,8,7,6,7,12,18,blind_comparison
rater_01,brief-033::pair_ai_cdo_vs_baseline,brief-033,fintech,AI-CDO_vs_Baseline,A,9,6,10,6,9,7,9,7,9,25,blind_comparison
rater_01,brief-104::pair_sft_vs_baseline,brief-104,legal,SFT_vs_Baseline,B,8,7,8,5,7,6,6,5,15,18,blind_comparison
rater_01,brief-071::pair_sft_vs_baseline,brief-071,consumer,SFT_vs_Baseline,B,7,7,8,6,8,5,6,7,13,20,blind_comparison
rater_01,brief-042::pair_sft_vs_baseline,brief-042,fintech,SFT_vs_Baseline,A,8,7,8,5,8,7,7,7,15,20,blind_comparison
rater_01,brief-072::pair_ai_cdo_vs_baseline,brief-072,manufacturing,AI-CDO_vs_Baseline,A,9,7,9,7,10,7,9,6,9,26,blind_comparison
rater_01,brief-026::pair_sft_vs_baseline,brief-026,healthcare,SFT_vs_Baseline,B,8,6,8,7,8,7,7,6,13,17,blind_comparison
rater_01,brief-084::pair_ai_cdo_vs_sft,brief-084,ecommerce,AI-CDO_vs_SFT,A,9,7,10,7,10,6,10,5,11,21,blind_comparison
rater_01,brief-013::pair_ai_cdo_vs_baseline,brief-013,government,AI-CDO_vs_Baseline,A,10,7,9,5,10,6,8,5,9,21,blind_comparison
rater_01,brief-147::pair_ai_cdo_vs_baseline,brief-147,consumer,AI-CDO_vs_Baseline,A,8,7,10,7,8,6,9,5,9,22,blind_comparison
rater_01,brief-142::pair_sft_vs_baseline,brief-142,consumer,SFT_vs_Baseline,Tie,7,5,8,5,7,5,6,5,14,22,blind_comparison
rater_01,brief-052::pair_ai_cdo_vs_baseline,brief-052,fintech,AI-CDO_vs_Baseline,Tie,8,8,7,7,8,5,9,7,11,22,blind_comparison
rater_01,brief-145::pair_ai_cdo_vs_baseline,brief-145,saas,AI-CDO_vs_Baseline,A,10,5,9,5,9,7,8,7,10,25,blind_comparison
rater_01,brief-020::pair_ai_cdo_vs_baseline,brief-020,healthcare,AI-CDO_vs_Baseline,A,8,5,9,7,8,5,9,5,10,19,blind_comparison
rater_01,brief-146::pair_sft_vs_baseline,brief-146,media,SFT_vs_Baseline,A,8,5,8,6,7,6,8,7,15,17,blind_comparison
rater_01,brief-116::pair_sft_vs_baseline,brief-116,ecommerce,SFT_vs_Baseline,A,7,5,8,5,8,7,6,5,15,20,blind_comparison
rater_01,brief-092::pair_ai_cdo_vs_baseline,brief-092,consumer,AI-CDO_vs_Baseline,A,9,7,10,6,8,7,8,5,10,26,blind_comparison
rater_01,brief-137::pair_sft_vs_baseline,brief-137,saas,SFT_vs_Baseline,A,7,7,8,6,8,5,6,7,15,20,blind_comparison
rater_01,brief-057::pair_ai_cdo_vs_sft,brief-057,media,AI-CDO_vs_SFT,A,10,6,9,5,9,7,8,7,10,23,blind_comparison
rater_01,brief-058::pair_sft_vs_baseline,brief-058,nonprofit,SFT_vs_Baseline,A,8,7,7,6,7,7,8,6,15,17,blind_comparison
rater_01,brief-008::pair_ai_cdo_vs_sft,brief-008,government,AI-CDO_vs_SFT,A,10,7,10,7,10,7,10,7,11,24,blind_comparison
rater_01,brief-049::pair_ai_cdo_vs_baseline,brief-049,government,AI-CDO_vs_Baseline,A,9,6,10,6,8,5,9,7,11,26,blind_comparison
rater_01,brief-138::pair_ai_cdo_vs_sft,brief-138,nonprofit,AI-CDO_vs_SFT,A,9,7,10,5,10,6,10,5,10,20,blind_comparison
rater_01,brief-127::pair_ai_cdo_vs_sft,brief-127,ecommerce,AI-CDO_vs_SFT,A,9,5,10,7,10,5,10,7,12,26,blind_comparison
rater_01,brief-001::pair_ai_cdo_vs_sft,brief-001,fintech,AI-CDO_vs_SFT,A,10,7,9,5,10,7,10,7,11,25,blind_comparison
rater_01,brief-061::pair_ai_cdo_vs_sft,brief-061,government,AI-CDO_vs_SFT,A,9,6,10,6,10,6,10,6,10,25,blind_comparison
rater_01,brief-131::pair_ai_cdo_vs_sft,brief-131,government,AI-CDO_vs_SFT,A,9,5,10,7,10,6,9,7,9,18,blind_comparison
rater_01,brief-102::pair_ai_cdo_vs_baseline,brief-102,ecommerce,AI-CDO_vs_Baseline,Tie,8,7,8,8,9,7,8,6,10,19,blind_comparison
rater_01,brief-045::pair_sft_vs_baseline,brief-045,proptech,SFT_vs_Baseline,A,8,7,8,7,8,5,8,6,15,17,blind_comparison
rater_01,brief-068::pair_sft_vs_baseline,brief-068,nonprofit,SFT_vs_Baseline,A,8,5,7,5,7,7,6,5,13,22,blind_comparison
rater_01,brief-008::pair_sft_vs_baseline,brief-008,legal,SFT_vs_Baseline,A,7,7,8,6,7,6,7,6,13,20,blind_comparison
rater_01,brief-146::pair_ai_cdo_vs_baseline,brief-146,consumer,AI-CDO_vs_Baseline,A,8,6,9,5,8,7,9,5,9,18,blind_comparison
rater_01,brief-088::pair_sft_vs_baseline,brief-088,fintech,SFT_vs_Baseline,A,7,5,7,7,7,6,8,7,12,21,blind_comparison
rater_01,brief-090::pair_ai_cdo_vs_sft,brief-090,healthcare,AI-CDO_vs_SFT,A,10,5,9,7,9,6,8,5,10,18,blind_comparison
rater_01,brief-137::pair_ai_cdo_vs_baseline,brief-137,saas,AI-CDO_vs_Baseline,Tie,7,7,7,7,8,7,8,5,12,23,blind_comparison
rater_01,brief-015::pair_ai_cdo_vs_sft,brief-015,legal,AI-CDO_vs_SFT,A,10,7,9,7,9,6,10,5,12,26,blind_comparison
rater_01,brief-065::pair_sft_vs_baseline,brief-065,saas,SFT_vs_Baseline,Tie,8,5,7,5,7,5,8,6,12,17,blind_comparison
rater_01,brief-007::pair_ai_cdo_vs_sft,brief-007,manufacturing,AI-CDO_vs_SFT,A,9,7,10,6,9,6,8,5,11,25,blind_comparison
rater_01,brief-140::pair_ai_cdo_vs_sft,brief-140,media,AI-CDO_vs_SFT,A,10,6,10,5,9,5,9,6,8,21,blind_comparison
rater_01,brief-110::pair_sft_vs_baseline,brief-110,edtech,SFT_vs_Baseline,A,7,5,7,5,8,6,8,6,16,22,blind_comparison
rater_01,brief-048::pair_ai_cdo_vs_sft,brief-048,legal,AI-CDO_vs_SFT,A,10,5,9,6,10,7,9,7,8,23,blind_comparison
rater_01,brief-093::pair_sft_vs_baseline,brief-093,fintech,SFT_vs_Baseline,Tie,8,6,8,5,8,6,6,7,15,22,blind_comparison
rater_01,brief-109::pair_ai_cdo_vs_baseline,brief-109,saas,AI-CDO_vs_Baseline,A,10,5,9,6,8,6,9,7,13,24,blind_comparison
rater_01,brief-030::pair_ai_cdo_vs_baseline,brief-030,nonprofit,AI-CDO_vs_Baseline,A,9,7,9,6,9,6,8,5,13,27,blind_comparison
rater_01,brief-114::pair_ai_cdo_vs_sft,brief-114,legal,AI-CDO_vs_SFT,A,9,5,10,6,9,7,9,5,8,18,blind_comparison
rater_01,brief-012::pair_sft_vs_baseline,brief-012,government,SFT_vs_Baseline,A,7,5,8,5,8,6,7,6,13,21,blind_comparison
rater_01,brief-130::pair_ai_cdo_vs_sft,brief-130,ecommerce,AI-CDO_vs_SFT,A,9,6,10,5,10,7,10,5,12,24,blind_comparison
rater_01,brief-057::pair_sft_vs_baseline,brief-057,healthcare,SFT_vs_Baseline,A,7,6,7,5,7,6,6,6,14,16,blind_comparison
rater_01,brief-040::pair_sft_vs_baseline,brief-040,manufacturing,SFT_vs_Baseline,A,7,5,7,5,8,5,8,6,15,22,blind_comparison
rater_01,brief-021::pair_ai_cdo_vs_sft,brief-021,saas,AI-CDO_vs_SFT,A,9,7,9,5,9,6,9,6,12,24,blind_comparison
rater_01,brief-107::pair_ai_cdo_vs_sft,brief-107,consumer,AI-CDO_vs_SFT,A,10,7,9,7,10,7,9,6,9,26,blind_comparison
rater_01,brief-045::pair_ai_cdo_vs_sft,brief-045,proptech,AI-CDO_vs_SFT,A,9,7,9,7,10,6,9,7,9,26,blind_comparison
rater_01,brief-041::pair_sft_vs_baseline,brief-041,nonprofit,SFT_vs_Baseline,B,8,7,8,7,8,6,6,5,15,19,blind_comparison
rater_01,brief-048::pair_sft_vs_baseline,brief-048,edtech,SFT_vs_Baseline,A,8,7,7,7,7,6,6,6,15,18,blind_comparison
rater_01,brief-109::pair_sft_vs_baseline,brief-109,consumer,SFT_vs_Baseline,Tie,8,7,7,6,8,6,8,6,12,21,blind_comparison
rater_01,brief-004::pair_ai_cdo_vs_sft,brief-004,fintech,AI-CDO_vs_SFT,A,10,6,10,5,10,5,10,6,10,25,blind_comparison
rater_01,brief-071::pair_ai_cdo_vs_baseline,brief-071,legal,AI-CDO_vs_Baseline,Tie,8,8,8,8,9,6,8,7,11,23,blind_comparison
rater_01,brief-039::pair_ai_cdo_vs_sft,brief-039,government,AI-CDO_vs_SFT,A,10,5,10,6,9,6,9,6,11,26,blind_comparison
rater_01,brief-111::pair_ai_cdo_vs_baseline,brief-111,edtech,AI-CDO_vs_Baseline,Tie,8,8,7,8,9,6,8,5,10,25,blind_comparison
rater_01,brief-120::pair_ai_cdo_vs_sft,brief-120,nonprofit,AI-CDO_vs_SFT,A,10,6,10,7,10,5,10,7,12,25,blind_comparison
rater_01,brief-058::pair_ai_cdo_vs_sft,brief-058,healthcare,AI-CDO_vs_SFT,A,9,6,10,7,10,5,10,7,9,26,blind_comparison
rater_01,brief-133::pair_ai_cdo_vs_baseline,brief-133,consumer,AI-CDO_vs_Baseline,A,9,7,9,7,9,6,8,7,12,20,blind_comparison
rater_01,brief-025::pair_ai_cdo_vs_baseline,brief-025,saas,AI-CDO_vs_Baseline,A,10,5,10,6,9,6,9,6,10,22,blind_comparison
rater_01,brief-105::pair_ai_cdo_vs_sft,brief-105,edtech,AI-CDO_vs_SFT,A,10,7,10,6,10,5,8,7,10,18,blind_comparison
rater_01,brief-139::pair_sft_vs_baseline,brief-139,government,SFT_vs_Baseline,Tie,7,6,7,6,8,6,8,6,14,18,blind_comparison
rater_01,brief-049::pair_ai_cdo_vs_sft,brief-049,media,AI-CDO_vs_SFT,A,10,5,9,6,10,7,9,5,8,19,blind_comparison
rater_01,brief-074::pair_ai_cdo_vs_sft,brief-074,edtech,AI-CDO_vs_SFT,A,10,7,10,5,9,7,8,5,8,23,blind_comparison
rater_01,brief-071::pair_ai_cdo_vs_sft,brief-071,legal,AI-CDO_vs_SFT,A,9,7,9,6,9,5,8,6,12,22,blind_comparison
rater_01,brief-003::pair_ai_cdo_vs_sft,brief-003,ecommerce,AI-CDO_vs_SFT,A,10,6,10,6,10,7,10,7,8,23,blind_comparison
rater_01,brief-056::pair_ai_cdo_vs_baseline,brief-056,manufacturing,AI-CDO_vs_Baseline,A,8,6,9,5,9,7,9,7,11,19,blind_comparison
rater_01,brief-082::pair_ai_cdo_vs_sft,brief-082,government,AI-CDO_vs_SFT,A,10,7,9,6,10,5,9,7,11,21,blind_comparison
rater_01,brief-092::pair_ai_cdo_vs_sft,brief-092,nonprofit,AI-CDO_vs_SFT,A,10,6,9,5,9,5,9,6,12,19,blind_comparison
rater_01,brief-118::pair_ai_cdo_vs_sft,brief-118,fintech,AI-CDO_vs_SFT,A,9,6,9,6,9,7,10,6,10,24,blind_comparison
rater_01,brief-100::pair_ai_cdo_vs_sft,brief-100,saas,AI-CDO_vs_SFT,A,10,6,9,6,10,5,9,7,8,25,blind_comparison
rater_01,brief-126::pair_ai_cdo_vs_baseline,brief-126,legal,AI-CDO_vs_Baseline,Tie,8,8,7,8,8,6,8,7,13,18,blind_comparison
rater_01,brief-061::pair_sft_vs_baseline,brief-061,government,SFT_vs_Baseline,A,7,7,7,6,8,7,6,7,12,19,blind_comparison
rater_01,brief-123::pair_ai_cdo_vs_baseline,brief-123,media,AI-CDO_vs_Baseline,Tie,8,7,7,8,8,7,9,7,13,18,blind_comparison
rater_01,brief-076::pair_ai_cdo_vs_sft,brief-076,manufacturing,AI-CDO_vs_SFT,A,10,6,10,6,9,6,10,6,10,23,blind_comparison
rater_01,brief-060::pair_ai_cdo_vs_baseline,brief-060,manufacturing,AI-CDO_vs_Baseline,Tie,8,7,8,7,9,6,8,5,11,25,blind_comparison
rater_01,brief-111::pair_ai_cdo_vs_sft,brief-111,nonprofit,AI-CDO_vs_SFT,A,9,5,9,5,10,5,9,7,10,26,blind_comparison
rater_01,brief-119::pair_ai_cdo_vs_baseline,brief-119,saas,AI-CDO_vs_Baseline,Tie,7,7,8,8,9,7,9,5,12,25,blind_comparison
rater_01,brief-055::pair_sft_vs_baseline,brief-055,healthcare,SFT_vs_Baseline,A,7,7,8,6,8,7,7,5,16,19,blind_comparison
rater_01,brief-062::pair_ai_cdo_vs_sft,brief-062,legal,AI-CDO_vs_SFT,A,10,5,10,5,9,6,9,6,11,21,blind_comparison
rater_01,brief-091::pair_sft_vs_baseline,brief-091,fintech,SFT_vs_Baseline,A,8,5,8,6,7,5,7,5,12,16,blind_comparison
rater_01,brief-015::pair_sft_vs_baseline,brief-015,legal,SFT_vs_Baseline,A,7,7,8,5,7,5,8,7,15,20,blind_comparison
rater_01,brief-115::pair_ai_cdo_vs_sft,brief-115,manufacturing,AI-CDO_vs_SFT,A,10,6,9,6,10,5,9,6,10,19,blind_comparison
rater_01,brief-054::pair_ai_cdo_vs_baseline,brief-054,legal,AI-CDO_vs_Baseline,Tie,7,7,7,7,9,7,8,7,13,20,blind_comparison
rater_01,brief-027::pair_ai_cdo_vs_baseline,brief-027,proptech,AI-CDO_vs_Baseline,A,9,7,10,6,8,6,9,5,10,27,blind_comparison
rater_01,brief-069::pair_ai_cdo_vs_sft,brief-069,saas,AI-CDO_vs_SFT,A,10,5,9,7,9,5,10,5,11,25,blind_comparison
rater_01,brief-146::pair_ai_cdo_vs_sft,brief-146,fintech,AI-CDO_vs_SFT,A,10,5,9,6,9,7,8,6,9,25,blind_comparison
rater_01,brief-054::pair_sft_vs_baseline,brief-054,ecommerce,SFT_vs_Baseline,B,7,7,7,5,7,5,6,5,15,22,blind_comparison
rater_01,brief-102::pair_ai_cdo_vs_sft,brief-102,government,AI-CDO_vs_SFT,A,10,6,10,7,10,6,9,6,9,19,blind_comparison
rater_01,brief-091::pair_ai_cdo_vs_baseline,brief-091,edtech,AI-CDO_vs_Baseline,A,8,7,9,5,10,7,8,5,10,20,blind_comparison
