rater_id,pair_id,brief_id,industry,comparison_type,preferred_output,premium_quality_A,premium_quality_B,business_alignment_A,business_alignment_B,distinctness_A,distinctness_B,confidence_collaboration_A,confidence_collaboration_B,time_to_acceptable_A_min,time_to_acceptable_B_min,evaluation_type
rater_03,brief-116::pair_ai_cdo_vs_baseline,brief-116,ecommerce,AI-CDO_vs_Baseline,A,9,6,9,6,10,5,9,6,9,26,blind_comparison
rater_03,brief-132::pair_sft_vs_baseline,brief-132,healthcare,SFT_vs_Baseline,A,7,6,8,7,8,6,7,7,13,20,blind_comparison
rater_03,brief-091::pair_sft_vs_baseline,brief-091,government,SFT_vs_Baseline,A,8,5,8,6,8,5,8,6,15,19,blind_comparison
rater_03,brief-103::pair_sft_vs_baseline,brief-103,legal,SFT_vs_Baseline,A,7,7,7,5,8,7,7,6,14,21,blind_comparison
rater_03,brief-104::pair_ai_cdo_vs_baseline,brief-104,media,AI-CDO_vs_Baseline,A,8,5,10,7,10,5,9,7,11,28,blind_comparison
rater_03,brief-074::pair_ai_cdo_vs_baseline,brief-074,edtech,AI-CDO_vs_Baseline,A,9,5,10,5,9,5,8,6,13,22,blind_comparison
rater_03,brief-053::pair_ai_cdo_vs_sft,brief-053,fintech,AI-CDO_vs_SFT,A,9,5,9,7,10,5,10,7,10,26,blind_comparison
rater_03,brief-009::pair_sft_vs_baseline,brief-009,proptech,SFT_vs_Baseline,Tie,8,6,7,7,7,5,8,5,16,22,blind_comparison
rater_03,brief-012::pair_sft_vs_baseline,brief-012,media,SFT_vs_Baseline,A,7,7,8,6,8,5,7,7,12,18,blind_comparison
rater_03,brief-041::pair_ai_cdo_vs_sft,brief-041,media,AI-CDO_vs_SFT,A,9,7,9,5,9,7,9,6,9,20,blind_comparison
rater_03,brief-076::pair_sft_vs_baseline,brief-076,healthcare,SFT_vs_Baseline,A,7,7,7,7,8,7,7,7,15,21,blind_comparison
rater_03,brief-079::pair_ai_cdo_vs_baseline,brief-079,saas,AI-CDO_vs_Baseline,A,8,5,10,6,9,7,8,7,9,27,blind_comparison
rater_03,brief-051::pair_sft_vs_baseline,brief-051,consumer,SFT_vs_Baseline,A,7,7,7,7,7,7,7,7,12,19,blind_comparison
rater_03,brief-010::pair_sft_vs_baseline,brief-010,edtech,SFT_vs_Baseline,B,8,5,8,7,8,6,7,5,14,21,blind_comparison
rater_03,brief-043::pair_ai_cdo_vs_sft,brief-043,saas,AI-CDO_vs_SFT,A,10,7,9,5,10,6,9,6,12,23,blind_comparison
rater_03,brief-023::pair_ai_cdo_vs_sft,brief-023,healthcare,AI-CDO_vs_SFT,A,10,6,10,5,9,6,8,6,10,20,blind_comparison
rater_03,brief-021::pair_ai_cdo_vs_sft,brief-021,proptech,AI-CDO_vs_SFT,A,10,7,9,7,9,7,10,6,10,24,blind_comparison
rater_03,brief-083::pair_ai_cdo_vs_sft,brief-083,consumer,AI-CDO_vs_SFT,A,10,5,10,6,10,5,8,6,10,21,blind_comparison
rater_03,brief-009::pair_ai_cdo_vs_baseline,brief-009,saas,AI-CDO_vs_Baseline,Tie,8,7,8,8,8,5,9,6,11,18,blind_comparison
rater_03,brief-115::pair_ai_cdo_vs_sft,brief-115,ecommerce,AI-CDO_vs_SFT,A,9,5,10,7,10,5,8,5,9,18,blind_comparison
rater_03,brief-131::pair_ai_cdo_vs_sft,brief-131,ecommerce,AI-CDO_vs_SFT,A,10,5,10,5,10,6,9,7,12,19,blind_comparison
rater_03,brief-111::pair_ai_cdo_vs_sft,brief-111,legal,AI-CDO_vs_SFT,A,10,6,10,5,10,6,9,6,11,20,blind_comparison
rater_03,brief-101::pair_ai_cdo_vs_sft,brief-101,healthcare,AI-CDO_vs_SFT,A,9,7,10,6,9,6,10,6,8,24,blind_comparison
rater_03,brief-134::pair_ai_cdo_vs_sft,brief-134,healthcare,AI-CDO_vs_SFT,A,9,7,9,6,10,5,9,7,10,21,blind_comparison
rater_03,brief-107::pair_sft_vs_baseline,brief-107,legal,SFT_vs_Baseline,A,8,6,8,6,8,6,8,6,13,20,blind_comparison
rater_03,brief-055::pair_ai_cdo_vs_sft,brief-055,healthcare,AI-CDO_vs_SFT,A,10,7,9,7,10,5,8,7,9,19,blind_comparison
rater_03,brief-123::pair_ai_cdo_vs_sft,brief-123,proptech,AI-CDO_vs_SFT,A,10,5,9,5,9,6,10,5,11,24,blind_comparison
rater_03,brief-017::pair_ai_cdo_vs_baseline,brief-017,legal,AI-CDO_vs_Baseline,Tie,8,7,7,7,10,5,8,6,9,23,blind_comparison
rater_03,brief-115::pair_sft_vs_baseline,brief-115,government,SFT_vs_Baseline,A,8,7,7,5,8,5,8,5,15,17,blind_comparison
rater_03,brief-017::pair_ai_cdo_vs_sft,brief-017,nonprofit,AI-CDO_vs_SFT,A,9,7,9,6,10,5,8,6,8,18,blind_comparison
rater_03,brief-008::pair_ai_cdo_vs_sft,brief-008,media,AI-CDO_vs_SFT,A,9,7,10,5,10,5,10,6,12,26,blind_comparison
rater_03,brief-084::pair_sft_vs_baseline,brief-084,nonprofit,SFT_vs_Baseline,Tie,7,7,8,6,7,6,7,7,13,17,blind_comparison
rater_03,brief-089::pair_ai_cdo_vs_baseline,brief-089,proptech,AI-CDO_vs_Baseline,Tie,8,8,7,7,9,5,8,6,11,20,blind_comparison
rater_03,brief-073::pair_ai_cdo_vs_sft,brief-073,manufacturing,AI-CDO_vs_SFT,A,10,6,9,5,9,7,9,5,9,20,blind_comparison
rater_03,brief-073::pair_sft_vs_baseline,brief-073,edtech,SFT_vs_Baseline,A,8,5,8,7,7,5,7,5,14,19,blind_comparison
rater_03,brief-013::pair_sft_vs_baseline,brief-013,proptech,SFT_vs_Baseline,B,7,5,7,7,7,5,7,6,13,20,blind_comparison
rater_03,brief-120::pair_ai_cdo_vs_baseline,brief-120,consumer,AI-CDO_vs_Baseline,A,10,5,10,6,8,5,9,5,12,21,blind_comparison
rater_03,brief-038::pair_ai_cdo_vs_sft,brief-038,proptech,AI-CDO_vs_SFT,A,10,5,9,5,9,5,8,5,12,26,blind_comparison
rater_03,brief-100::pair_ai_cdo_vs_baseline,brief-100,saas,AI-CDO_vs_Baseline,A,10,5,10,6,8,5,8,7,12,21,blind_comparison
rater_03,brief-044::pair_ai_cdo_vs_baseline,brief-044,media,AI-CDO_vs_Baseline,Tie,8,7,8,7,10,7,9,7,11,25,blind_comparison
rater_03,brief-024::pair_ai_cdo_vs_baseline,brief-024,government,AI-CDO_vs_Baseline,A,8,5,9,6,9,5,8,7,11,18,blind_comparison
rater_03,brief-125::pair_ai_cdo_vs_baseline,brief-125,saas,AI-CDO_vs_Baseline,A,10,5,10,7,8,5,9,7,13,21,blind_comparison
rater_03,brief-020::pair_sft_vs_baseline,brief-020,consumer,SFT_vs_Baseline,B,7,7,7,5,8,7,8,5,12,21,blind_comparison
rater_03,brief-079::pair_sft_vs_baseline,brief-079,consumer,SFT_vs_Baseline,Tie,8,5,7,7,7,6,6,6,13,21,blind_comparison
rater_03,brief-149::pair_ai_cdo_vs_sft,brief-149,manufacturing,AI-CDO_vs_SFT,A,10,5,9,6,10,6,8,6,10,20,blind_comparison
rater_03,brief-045::pair_sft_vs_baseline,brief-045,saas,SFT_vs_Baseline,A,7,5,7,5,8,5,8,6,12,18,blind_comparison
rater_03,brief-074::pair_ai_cdo_vs_sft,brief-074,fintech,AI-CDO_vs_SFT,A,9,6,10,5,10,5,9,5,12,21,blind_comparison
rater_03,brief-133::pair_ai_cdo_vs_sft,brief-133,manufacturing,AI-CDO_vs_SFT,A,9,7,10,6,9,6,8,7,10,18,blind_comparison
rater_03,brief-070::pair_ai_cdo_vs_sft,brief-070,government,AI-CDO_vs_SFT,A,10,6,10,5,10,5,8,7,12,23,blind_comparison
rater_03,brief-127::pair_ai_cdo_vs_sft,brief-127,fintech,AI-CDO_vs_SFT,A,9,5,9,7,10,7,9,5,11,21,blind_comparison
rater_03,brief-142::pair_sft_vs_baseline,brief-142,nonprofit,SFT_vs_Baseline,B,8,6,8,7,8,5,8,5,12,21,blind_comparison
rater_03,brief-135::pair_ai_cdo_vs_baseline,brief-135,proptech,AI-CDO_vs_Baseline,A,9,7,9,5,8,6,8,5,11,18,blind_comparison
rater_03,brief-026::pair_ai_cdo_vs_sft,brief-026,government,AI-CDO_vs_SFT,A,10,6,10,7,10,7,9,6,10,20,blind_comparison
rater_03,brief-117::pair_sft_vs_baseline,brief-117,fintech,SFT_vs_Baseline,A,8,5,7,7,8,6,8,6,14,21,blind_comparison
rater_03,brief-055::pair_sft_vs_baseline,brief-055,healthcare,SFT_vs_Baseline,A,7,6,8,6,8,7,8,6,12,20,blind_comparison
rater_03,brief-034::pair_ai_cdo_vs_baseline,brief-034,ecommerce,AI-CDO_vs_Baseline,Tie,8,8,7,8,10,7,8,7,10,23,blind_comparison
rater_03,brief-131::pair_ai_cdo_vs_baseline,brief-131,legal,AI-CDO_vs_Baseline,A,8,7,9,5,8,5,9,5,9,24,blind_comparison
rater_03,brief-076::pair_ai_cdo_vs_sft,brief-076,ecommerce,AI-CDO_vs_SFT,A,10,5,9,6,10,6,8,5,10,26,blind_comparison
rater_03,brief-116::pair_sft_vs_baseline,brief-116,media,SFT_vs_Baseline,A,7,7,7,7,8,7,7,5,14,19,blind_comparison
rater_03,brief-134::pair_ai_cdo_vs_baseline,brief-134,ecommerce,AI-CDO_vs_Baseline,A,9,6,9,6,10,7,8,5,10,26,blind_comparison
rater_03,brief-110::pair_ai_cdo_vs_sft,brief-110,manufacturing,AI-CDO_vs_SFT,A,9,7,10,7,9,6,10,6,12,25,blind_comparison
rater_03,brief-146::pair_sft_vs_baseline,brief-146,fintech,SFT_vs_Baseline,A,8,6,8,5,7,7,8,5,16,17,blind_comparison
rater_03,brief-140::pair_sft_vs_baseline,brief-140,government,SFT_vs_Baseline,A,8,5,7,7,8,6,8,7,12,19,blind_comparison
rater_03,brief-067::pair_ai_cdo_vs_sft,brief-067,healthcare,AI-CDO_vs_SFT,A,10,5,10,6,10,7,8,7,10,19,blind_comparison
rater_03,brief-007::pair_ai_cdo_vs_sft,brief-007,government,AI-CDO_vs_SFT,A,10,5,9,7,10,6,9,5,10,23,blind_comparison
rater_03,brief-080::pair_sft_vs_baseline,brief-080,media,SFT_vs_Baseline,Tie,8,7,7,6,8,7,8,7,14,19,blind_comparison
rater_03,brief-139::pair_ai_cdo_vs_sft,brief-139,legal,AI-CDO_vs_SFT,A,9,6,10,7,10,7,9,5,12,18,blind_comparison
rater_03,brief-115::pair_ai_cdo_vs_baseline,brief-115,media,AI-CDO_vs_Baseline,A,9,7,9,5,8,6,8,7,13,19,blind_comparison
rater_03,brief-019::pair_ai_cdo_vs_sft,brief-019,consumer,AI-CDO_vs_SFT,A,9,5,9,6,9,5,10,6,12,25,blind_comparison
rater_03,brief-023::pair_ai_cdo_vs_baseline,brief-023,manufacturing,AI-CDO_vs_Baseline,A,10,5,9,7,9,7,9,5,13,28,blind_comparison
rater_03,brief-094::pair_ai_cdo_vs_baseline,brief-094,edtech,AI-CDO_vs_Baseline,A,10,6,10,6,10,6,8,7,11,23,blind_comparison
rater_03,brief-071::pair_ai_cdo_vs_baseline,brief-071,nonprofit,AI-CDO_vs_Baseline,A,9,7,10,7,10,6,8,5,9,24,blind_comparison
rater_03,brief-101::pair_ai_cdo_vs_baseline,brief-101,edtech,AI-CDO_vs_Baseline,A,9,6,9,7,9,7,8,5,13,20,blind_comparison
rater_03,brief-125::pair_ai_cdo_vs_sft,brief-125,government,AI-CDO_vs_SFT,A,10,5,9,5,10,6,8,5,12,18,blind_comparison
rater_03,brief-001::pair_ai_cdo_vs_sft,brief-001,media,AI-CDO_vs_SFT,A,9,7,9,5,10,5,10,5,9,18,blind_comparison
rater_03,brief-138::pair_ai_cdo_vs_baseline,brief-138,consumer,AI-CDO_vs_Baseline,Tie,7,7,8,7,10,5,9,7,11,28,blind_comparison
rater_03,brief-018::pair_ai_cdo_vs_sft,brief-018,ecommerce,AI-CDO_vs_SFT,A,9,5,9,5,10,6,10,6,9,20,blind_comparison
rater_03,brief-040::pair_ai_cdo_vs_baseline,brief-040,government,AI-CDO_vs_Baseline,A,10,7,9,5,10,6,8,5,11,27,blind_comparison
rater_03,brief-143::pair_ai_cdo_vs_baseline,brief-143,ecommerce,AI-CDO_vs_Baseline,A,9,7,10,6,9,7,8,7,13,22,blind_comparison
rater_03,brief-135::pair_sft_vs_baseline,brief-135,healthcare,SFT_vs_Baseline,B,7,5,7,7,8,6,6,6,15,22,blind_comparison
rater_03,brief-080::pair_ai_cdo_vs_sft,brief-080,proptech,AI-CDO_vs_SFT,A,9,5,9,5,10,7,10,7,12,19,blind_comparison
rater_03,brief-064::pair_sft_vs_baseline,brief-064,edtech,SFT_vs_Baseline,A,8,5,7,7,7,5,7,6,15,17,blind_comparison
rater_03,brief-054::pair_sft_vs_baseline,brief-054,saas,SFT_vs_Baseline,A,8,6,7,6,7,7,6,6,15,19,blind_comparison
rater_03,brief-081::pair_sft_vs_baseline,brief-081,government,SFT_vs_Baseline,A,7,5,8,5,8,7,7,6,12,21,blind_comparison
rater_03,brief-086::pair_ai_cdo_vs_sft,brief-086,media,AI-CDO_vs_SFT,A,9,7,9,5,10,7,10,7,12,24,blind_comparison
rater_03,brief-035::pair_sft_vs_baseline,brief-035,edtech,SFT_vs_Baseline,B,7,5,7,7,7,5,7,5,14,17,blind_comparison
rater_03,brief-081::pair_ai_cdo_vs_sft,brief-081,nonprofit,AI-CDO_vs_SFT,A,9,5,9,6,10,6,9,7,8,23,blind_comparison
rater_03,brief-134::pair_sft_vs_baseline,brief-134,edtech,SFT_vs_Baseline,A,8,7,7,6,8,6,6,5,12,18,blind_comparison
rater_03,brief-096::pair_ai_cdo_vs_sft,brief-096,saas,AI-CDO_vs_SFT,A,9,5,10,5,10,5,10,7,8,18,blind_comparison
rater_03,brief-087::pair_ai_cdo_vs_sft,brief-087,legal,AI-CDO_vs_SFT,A,10,7,10,6,10,7,8,5,10,19,blind_comparison
rater_03,brief-080::pair_ai_cdo_vs_baseline,brief-080,nonprofit,AI-CDO_vs_Baseline,Tie,7,7,8,7,9,7,8,5,10,19,blind_comparison
rater_03,brief-131::pair_sft_vs_baseline,brief-131,ecommerce,SFT_vs_Baseline,B,7,5,8,5,7,7,6,7,14,22,blind_comparison
rater_03,brief-046::pair_ai_cdo_vs_baseline,brief-046,media,AI-CDO_vs_Baseline,A,8,7,10,5,8,6,9,7,13,23,blind_comparison
rater_03,brief-126::pair_sft_vs_baseline,brief-126,saas,SFT_vs_Baseline,A,7,7,8,5,7,5,7,7,15,21,blind_comparison
